abbr;time;tre200h0;tre200hn;tre200hx;rre150h0;sre000h0;fkl010h0
BAS;201710221400;11.1;10.9;11.5;0.0;0;3.6
BAS;201710221500;10.3;9.6;11.0;0.0;22;4.2
BAS;201710221600;9.6;9.5;9.8;0.0;0;3.4
BAS;201710221700;9.2;9.0;9.5;0.0;0;3.0
BAS;201710221800;9.0;8.9;9.2;0.0;0;3.6
BAS;201710221900;8.9;8.8;9.0;0.0;0;3.2
BAS;201710222000;8.6;8.4;8.8;0.0;0;3.9
BAS;201710222100;8.7;8.6;8.8;0.0;0;3.4
BAS;201710222200;8.6;8.4;8.9;0.0;0;3.3
BAS;201710222300;8.4;8.3;8.4;0.0;0;3.6
BAS;201710230000;8.5;8.5;8.6;0.0;0;3.9
BAS;201710230100;8.5;8.4;8.6;0.0;0;3.2
BAS;201710230200;8.6;8.6;8.7;0.0;0;3.2
BAS;201710230300;8.6;8.4;8.7;0.0;0;2.5
BAS;201710230400;8.3;8.1;8.4;0.3;0;1.7
BAS;201710230500;8.0;7.9;8.1;0.2;0;1.1
BAS;201710230600;8.1;8.0;8.2;0.0;0;2.2
BAS;201710230700;8.4;8.2;8.6;0.0;0;1.8
BAS;201710230800;9.0;8.8;9.3;0.0;0;2.2
BAS;201710230900;9.8;9.4;10.4;0.0;1;2.4
BAS;201710231000;10.7;10.3;11.1;0.0;6;3.3
BAS;201710231100;10.9;10.5;11.3;0.0;0;3.5
BAS;201710231200;11.7;11.3;12.0;0.0;0;3.8
BAS;201710231300;11.5;11.1;11.8;0.0;0;3.4
BAS;201710231400;10.8;10.7;11.0;0.0;0;3.1
BAS;201710231500;10.7;10.6;10.8;0.0;0;2.4
BAS;201710231600;10.4;10.1;10.6;0.0;0;2.2
BAS;201710231700;9.8;9.6;10.0;0.3;0;1.1
BAS;201710231800;9.4;9.3;9.6;0.3;0;1.1
BAS;201710231900;9.4;9.3;9.5;0.0;0;0.8
BAS;201710232000;9.6;9.4;9.6;0.0;0;1.0
BAS;201710232100;9.6;9.4;9.7;0.0;0;0.6
BAS;201710232200;9.7;9.5;9.8;0.0;0;0.6
BAS;201710232300;9.8;9.6;9.9;0.0;0;0.9
BAS;201710240000;9.6;9.5;9.6;0.0;0;0.9
BAS;201710240100;9.5;9.4;9.6;0.0;0;1.8
BAS;201710240200;9.3;9.3;9.4;0.0;0;1.8
BAS;201710240300;9.3;9.2;9.3;0.0;0;1.5
BAS;201710240400;9.3;9.3;9.3;0.0;0;1.5
BAS;201710240500;9.1;8.8;9.2;0.0;0;1.6
BAS;201710240600;8.9;8.7;9.0;0.0;0;1.4
BAS;201710240700;9.0;8.7;9.5;0.0;16;1.6
BAS;201710240800;10.5;9.7;11.0;0.0;60;2.0
BAS;201710240900;12.1;11.5;12.9;0.0;58;1.4
BAS;201710241000;13.7;12.8;14.3;0.0;25;1.5
BAS;201710241100;14.8;13.8;15.5;0.0;36;1.3
BAS;201710241200;16.2;15.1;16.9;0.0;60;1.2
BAS;201710241300;17.2;16.6;18.0;0.0;60;1.0
BAS;201710241400;17.1;16.7;17.4;0.0;27;0.6
BAS;201710241500;16.7;16.1;17.2;0.0;2;0.3
BAS;201710241600;15.8;14.8;16.4;0.0;0;0.4
BAS;201710241700;13.8;12.4;14.8;0.0;0;0.7
BAS;201710241800;12.2;11.5;12.5;0.0;0;0.3
BAS;201710241900;11.0;10.3;11.5;0.0;0;0.6
BAS;201710242000;11.4;10.2;12.1;0.0;0;0.8
BAS;201710242100;10.5;9.6;11.0;0.0;0;0.9
BAS;201710242200;10.2;9.9;10.4;0.0;0;1.0
BAS;201710242300;9.8;9.5;9.9;0.0;0;1.6
BAS;201710250000;9.2;8.9;9.5;0.0;0;1.6
BAS;201710250100;8.9;8.7;9.0;0.0;0;2.0
BAS;201710250200;8.8;8.7;8.8;0.0;0;1.9
BAS;201710250300;8.3;7.6;8.8;0.0;0;1.3
BAS;201710250400;8.5;8.3;8.6;0.0;0;1.0
BAS;201710250500;8.4;8.4;8.6;0.0;0;1.5
BAS;201710250600;8.6;8.5;8.8;0.0;0;2.0
BAS;201710250700;9.2;8.8;9.5;0.0;2;1.7
BAS;201710250800;10.9;10.0;11.4;0.0;55;1.8
BAS;201710250900;13.4;12.1;14.8;0.0;60;1.4
BAS;201710251000;15.3;15.0;15.6;0.0;60;1.7
BAS;201710251100;17.0;16.1;17.8;0.0;60;1.5
BAS;201710251200;18.6;17.9;18.9;0.0;60;1.1
BAS;201710251300;19.7;19.5;20.1;0.0;60;1.0
BAS;201710251400;20.6;20.1;20.9;0.0;40;0.8
BAS;201710251500;20.8;20.6;21.0;0.0;47;0.8
BAS;201710251600;19.0;17.5;20.2;0.0;1;0.9
BAS;201710251700;16.8;16.6;17.1;0.0;0;0.1
BAS;201710251800;15.5;14.7;16.0;0.0;0;0.5
BAS;201710251900;15.2;14.4;15.8;0.0;0;1.0
BAS;201710252000;13.6;13.3;14.0;0.0;0;0.5
BAS;201710252100;12.8;12.6;13.0;0.0;0;1.1
BAS;201710252200;12.2;11.5;12.6;0.0;0;1.4
BAS;201710252300;11.7;11.2;12.2;0.0;0;0.9
BAS;201710260000;11.3;11.0;11.5;0.0;0;1.4
BAS;201710260100;11.1;10.9;11.4;0.0;0;1.3
BAS;201710260200;10.7;10.2;11.0;0.0;0;0.9
BAS;201710260300;10.0;9.8;10.3;0.0;0;1.0
BAS;201710260400;9.8;8.9;10.6;0.0;0;1.0
BAS;201710260500;9.9;9.5;10.1;0.0;0;1.0
BAS;201710260600;9.6;9.5;9.7;0.0;0;1.8
BAS;201710260700;10.1;9.8;10.7;0.0;1;1.8
BAS;201710260800;11.4;10.8;11.7;0.0;25;1.3
BAS;201710260900;13.4;12.4;13.9;0.0;52;0.7
BAS;201710261000;15.2;14.3;15.8;0.0;60;1.2
BAS;201710261100;17.4;16.4;17.9;0.0;60;1.3
BAS;201710261200;19.4;18.7;19.9;0.0;60;0.7
BAS;201710261300;20.6;20.1;21.1;0.0;60;0.7
BAS;201710261400;21.6;21.4;21.7;0.0;59;0.5
BAS;201710261500;21.3;20.7;21.7;0.0;59;0.9
BAS;201710261600;18.8;16.6;20.4;0.0;6;1.6
BAS;201710261700;16.2;15.9;16.8;0.0;0;1.6
BAS;201710261800;14.4;13.7;15.0;0.0;0;0.6
BAS;201710261900;13.9;13.3;14.4;0.0;0;1.1
BAS;201710262000;12.8;12.0;13.5;0.0;0;0.9
BAS;201710262100;12.6;11.6;13.4;0.0;0;1.0
BAS;201710262200;11.5;10.5;12.7;0.0;0;0.8
BAS;201710262300;11.3;10.6;11.8;0.0;0;0.7
BAS;201710270000;10.7;10.4;10.9;0.0;0;0.5
BAS;201710270100;11.2;10.8;12.1;0.0;0;0.7
BAS;201710270200;11.0;10.7;11.4;0.0;0;0.9
BAS;201710270300;11.0;10.5;11.5;0.0;0;0.5
BAS;201710270400;13.4;12.1;14.9;0.0;0;1.8
BAS;201710270500;14.9;14.4;15.1;0.0;0;3.4
BAS;201710270600;13.8;13.3;14.2;0.0;0;4.1
BAS;201710270700;13.0;12.8;13.2;0.0;0;5.2
BAS;201710270800;12.7;12.5;12.9;0.0;0;4.0
BAS;201710270900;12.9;12.7;13.3;0.0;0;3.5
BAS;201710271000;13.3;13.1;13.4;0.0;0;3.7
BAS;201710271100;12.4;11.3;13.3;2.1;0;2.9
BAS;201710271200;11.7;11.3;12.1;0.0;0;1.5
BAS;201710271300;12.5;12.1;13.0;0.0;8;1.0
BAS;201710271400;13.5;13.3;13.8;0.0;46;1.4
BAS;201710271500;13.4;13.1;13.7;0.0;60;1.8
BAS;201710271600;12.3;11.8;12.6;0.0;2;1.0
BAS;201710271700;10.3;9.2;11.2;0.0;0;0.9
BAS;201710271800;9.1;8.8;9.3;0.0;0;1.5
BAS;201710271900;8.1;7.1;8.8;0.0;0;1.6
BAS;201710272000;7.4;6.6;7.9;0.0;0;2.2
BAS;201710272100;6.5;6.1;7.1;0.0;0;1.0
BAS;201710272200;5.8;5.5;6.1;0.0;0;0.9
BAS;201710272300;5.8;5.2;6.1;0.0;0;0.8
BAS;201710280000;5.5;4.3;6.2;0.0;0;0.6
BAS;201710280100;5.4;4.3;6.0;0.0;0;0.6
BAS;201710280200;4.6;4.0;4.9;0.0;0;0.5
BAS;201710280300;3.4;2.9;4.3;0.0;0;1.0
BAS;201710280400;3.7;3.1;4.1;0.0;0;1.4
BAS;201710280500;3.8;3.6;4.1;0.0;0;1.7
BAS;201710280600;3.7;3.4;3.8;0.0;0;1.1
BAS;201710280700;5.0;4.7;5.5;0.0;0;0.3
BAS;201710280800;5.9;5.5;6.3;0.0;0;0.8
BAS;201710280900;7.9;6.7;8.7;0.0;0;0.6
BAS;201710281000;10.0;8.9;11.4;0.0;10;1.4
BAS;201710281100;11.6;11.2;12.0;0.0;40;3.2
BAS;201710281200;11.6;11.2;11.9;0.0;25;4.1
BAS;201710281300;11.2;11.0;11.7;0.0;0;3.4
BAS;201710281400;11.0;10.9;11.1;0.0;0;3.7
BAS;201710281500;10.3;9.6;10.9;0.0;0;3.3
BAS;201710281600;9.1;8.9;9.4;0.0;0;2.4
BAS;201710281700;8.6;8.4;9.0;0.0;0;1.4
BAS;201710281800;8.1;7.7;8.6;0.0;0;1.6
BAS;201710281900;7.8;7.7;8.0;0.0;0;1.8
BAS;201710282000;7.9;7.7;8.1;0.0;0;1.9
BAS;201710282100;8.4;8.2;8.6;0.0;0;2.8
BAS;201710282200;8.9;8.6;9.1;0.0;0;3.7
BAS;201710282300;9.1;9.1;9.2;0.0;0;3.6
BAS;201710290000;8.9;8.6;9.1;0.0;0;3.0
BAS;201710290100;9.3;8.9;9.7;0.0;0;3.4
BAS;201710290200;9.8;9.7;9.9;0.0;0;3.4
BAS;201710290300;10.0;9.9;10.1;0.0;0;3.8
BAS;201710290400;10.1;10.0;10.1;0.0;0;5.0
BAS;201710290500;10.1;10.0;10.2;0.0;0;5.9
BAS;201710290600;10.4;10.3;10.5;0.0;0;4.6
BAS;201710290700;10.2;9.8;10.5;0.0;0;5.9
BAS;201710290800;9.7;9.4;10.0;0.0;0;4.9
BAS;201710290900;10.5;10.2;10.6;0.0;0;5.8
BAS;201710291000;10.9;10.7;10.9;0.0;0;6.6
BAS;201710291100;11.3;10.9;11.5;0.0;0;6.4
BAS;201710291200;11.6;11.4;11.6;0.0;0;6.3
BAS;201710291300;11.8;11.6;11.9;0.0;0;5.2
BAS;201710291400;11.8;11.5;12.0;0.0;0;4.2
BAS;201710291500;10.7;10.5;11.3;0.0;0;3.5
BAS;201710291600;10.5;10.4;10.6;0.0;0;3.5
BAS;201710291700;9.7;9.1;10.2;1.8;0;1.4
BAS;201710291800;9.1;9.1;9.2;0.4;0;0.6
BAS;201710291900;9.1;9.0;9.1;0.1;0;1.1
BAS;201710292000;8.8;8.5;9.1;0.0;0;1.1
BAS;201710292100;8.3;7.9;8.6;0.0;0;1.2
BAS;201710292200;7.4;7.0;7.8;0.0;0;1.1
BAS;201710292300;6.5;6.2;7.0;0.0;0;1.2
BAS;201710300000;5.6;5.1;6.3;0.0;0;1.3
BAS;201710300100;4.6;4.0;4.9;0.0;0;1.2
BAS;201710300200;3.6;2.9;4.3;0.0;0;2.0
BAS;201710300300;3.1;2.7;3.4;0.0;0;1.7
BAS;201710300400;2.8;2.1;3.2;0.0;0;0.9
BAS;201710300500;3.2;2.9;3.4;0.0;0;0.5
BAS;201710300600;3.4;2.7;4.0;0.0;0;0.4
BAS;201710300700;4.3;4.1;4.4;0.0;0;0.7
BAS;201710300800;4.4;4.3;4.5;0.0;1;0.8
BAS;201710300900;5.2;4.6;5.5;0.0;2;0.9
BAS;201710301000;6.2;5.6;7.4;0.0;15;0.7
BAS;201710301100;7.4;6.7;8.1;0.0;46;1.0
BAS;201710301200;8.6;8.0;9.6;0.0;46;1.2
BAS;201710301300;8.8;8.5;9.3;0.0;6;1.2
BAS;201710301400;9.0;8.9;9.1;0.0;1;1.9
BAS;201710301500;8.8;8.5;8.9;0.0;0;1.6
BAS;201710301600;8.3;8.1;8.4;0.0;0;1.2
BAS;201710301700;7.9;7.7;8.2;0.0;0;0.7
BAS;201710301800;6.6;5.9;7.2;0.0;0;1.1
BAS;201710301900;5.1;4.6;5.6;0.0;0;1.3
BAS;201710302000;3.6;2.8;4.8;0.0;0;0.8
BAS;201710302100;2.9;2.2;4.3;0.0;0;0.6
BAS;201710302200;1.6;0.5;2.4;0.0;0;0.4
BAS;201710302300;1.0;0.5;1.3;0.0;0;0.3
BAS;201710310000;0.5;0.2;1.2;0.0;0;0.5
BAS;201710310100;0.3;-0.1;0.6;0.0;0;0.8
BAS;201710310200;0.1;-0.2;0.3;0.0;0;0.7
BAS;201710310300;-0.3;-0.7;0.0;0.0;0;1.3
BAS;201710310400;-0.2;-0.4;0.1;0.0;0;0.9
BAS;201710310500;-0.5;-1.0;-0.2;0.0;0;0.5
BAS;201710310600;-0.9;-1.4;-0.5;0.0;0;0.6
BAS;201710310700;0.1;-0.6;1.3;0.0;21;0.3
BAS;201710310800;2.3;1.4;3.0;0.0;60;0.7
BAS;201710310900;4.5;3.2;5.6;0.0;60;0.7
BAS;201710311000;6.8;5.7;7.5;0.0;60;0.8
BAS;201710311100;8.1;7.5;8.6;0.0;60;1.4
BAS;201710311200;9.0;8.7;9.7;0.0;60;1.6
BAS;201710311300;9.6;9.4;9.8;0.0;60;1.2
BAS;201710311400;10.0;9.7;10.1;0.0;60;1.0
BAS;201710311500;9.7;9.5;9.8;0.0;60;0.6
BAS;201710311600;8.3;7.7;8.8;0.0;2;0.8
BAS;201710311700;5.8;4.6;7.1;0.0;0;0.9
BAS;201710311800;4.3;3.6;5.1;0.0;0;1.6
BAS;201710311900;3.4;2.5;3.9;0.0;0;1.0
BAS;201710312000;2.7;2.2;3.1;0.0;0;1.2
BAS;201710312100;3.2;3.0;3.4;0.0;0;1.1
BAS;201710312200;2.3;1.8;2.8;0.0;0;0.8
BAS;201710312300;1.8;0.9;2.7;0.0;0;0.6
BAS;201711010000;2.2;1.8;2.7;0.0;0;1.2
BAS;201711010100;2.1;2.0;2.3;0.0;0;1.7
BAS;201711010200;2.0;1.7;2.3;0.0;0;1.5
BAS;201711010300;1.8;1.6;2.1;0.0;0;1.2
BAS;201711010400;1.5;0.8;2.0;0.0;0;1.1
BAS;201711010500;1.5;0.7;2.0;0.0;0;1.4
BAS;201711010600;1.7;1.1;2.2;0.0;0;1.5
BAS;201711010700;2.7;2.0;3.1;0.0;10;1.9
BAS;201711010800;4.4;3.6;5.1;0.0;56;1.6
BAS;201711010900;7.0;5.5;8.3;0.0;60;1.5
BAS;201711011000;9.3;8.6;9.8;0.0;60;2.0
BAS;201711011100;11.3;10.3;12.1;0.0;60;1.3
BAS;201711011200;13.1;12.8;13.6;0.0;60;0.9
BAS;201711011300;14.0;13.3;14.6;0.0;60;0.9
BAS;201711011400;14.7;14.6;14.9;0.0;60;0.9
BAS;201711011500;13.7;13.1;14.3;0.0;57;1.3
BAS;201711011600;12.2;11.6;12.7;0.0;0;1.3
BAS;201711011700;10.7;10.3;11.1;0.0;0;0.8
BAS;201711011800;9.0;7.8;10.8;0.0;0;0.9
BAS;201711011900;8.2;7.5;8.5;0.0;0;0.9
BAS;201711012000;8.2;7.7;8.6;0.0;0;1.5
BAS;201711012100;7.9;7.5;8.1;0.0;0;2.0
BAS;201711012200;7.4;7.3;7.6;0.0;0;1.3
BAS;201711012300;7.0;6.5;7.5;0.0;0;1.7
BAS;201711020000;6.8;6.4;7.1;0.0;0;2.2
BAS;201711020100;6.5;6.4;6.6;0.0;0;2.3
BAS;201711020200;6.3;6.1;6.5;0.0;0;1.7
BAS;201711020300;5.8;5.6;5.9;0.0;0;1.7
BAS;201711020400;5.4;5.3;5.6;0.0;0;2.5
BAS;201711020500;5.4;5.2;5.7;0.0;0;1.9
BAS;201711020600;5.3;5.1;5.4;0.0;0;1.4
BAS;201711020700;5.5;5.0;6.0;0.0;0;2.1
BAS;201711020800;6.7;6.2;7.3;0.0;7;1.9
BAS;201711020900;8.8;7.6;10.0;0.0;56;1.9
BAS;201711021000;12.0;10.8;13.4;0.0;60;1.8
BAS;201711021100;16.7;16.4;17.1;0.0;38;3.3
BAS;201711021200;17.1;16.6;17.8;0.0;16;3.1
BAS;201711021300;16.8;16.4;17.1;0.0;0;2.9
BAS;201711021400;15.8;15.5;16.1;0.0;0;2.9
BAS;201711021500;14.8;14.4;15.2;0.0;0;2.3
BAS;201711021600;14.2;13.7;14.4;0.0;0;1.6
BAS;201711021700;13.3;13.1;13.4;0.0;0;1.3
BAS;201711021800;12.6;11.7;13.1;0.0;0;1.2
BAS;201711021900;11.6;11.3;11.9;0.0;0;1.0
BAS;201711022000;12.0;11.7;12.2;0.0;0;0.6
BAS;201711022100;11.1;10.6;11.7;0.0;0;0.9
BAS;201711022200;10.8;10.6;11.0;0.0;0;1.3
BAS;201711022300;11.2;11.0;11.5;0.0;0;1.1
BAS;201711030000;10.9;10.3;11.2;0.0;0;0.6
BAS;201711030100;10.2;9.3;10.7;0.0;0;0.3
BAS;201711030200;9.9;9.6;10.3;0.0;0;0.4
BAS;201711030300;9.6;9.3;9.9;0.0;0;0.7
BAS;201711030400;9.5;9.2;9.7;0.0;0;0.8
BAS;201711030500;9.0;8.4;9.4;0.0;0;1.0
BAS;201711030600;9.2;9.0;9.4;0.0;0;1.3
BAS;201711030700;9.5;9.3;9.7;0.0;2;1.0
BAS;201711030800;10.3;9.8;11.0;0.0;53;1.3
BAS;201711030900;12.2;11.2;13.0;0.0;60;1.6
BAS;201711031000;14.0;13.4;14.6;0.0;60;1.9
BAS;201711031100;15.6;15.0;16.3;0.0;60;1.2
BAS;201711031200;16.6;16.3;17.1;0.0;60;1.0
BAS;201711031300;17.0;16.6;17.4;0.0;60;0.9
BAS;201711031400;16.9;16.5;17.1;0.0;60;0.7
BAS;201711031500;15.8;15.0;16.4;0.0;52;1.5
BAS;201711031600;13.3;11.9;14.4;0.0;0;0.7
BAS;201711031700;11.3;10.8;11.8;0.0;0;0.7
BAS;201711031800;9.7;9.1;10.4;0.0;0;0.8
BAS;201711031900;8.7;7.8;9.3;0.0;0;0.8
BAS;201711032000;7.8;7.3;8.2;0.0;0;0.7
BAS;201711032100;7.5;7.3;8.0;0.0;0;0.4
BAS;201711032200;7.2;6.9;7.8;0.0;0;0.5
BAS;201711032300;7.7;7.1;8.5;0.0;0;0.8
BAS;201711040000;8.6;8.4;8.7;0.0;0;1.5
BAS;201711040100;8.5;8.1;8.7;0.0;0;1.1
BAS;201711040200;8.7;8.6;8.8;0.0;0;2.7
BAS;201711040300;8.7;8.6;8.9;0.0;0;2.5
BAS;201711040400;8.7;8.5;8.9;0.0;0;2.4
BAS;201711040500;8.5;8.3;8.6;0.0;0;2.4
BAS;201711040600;8.3;8.1;8.3;0.0;0;2.5
BAS;201711040700;8.6;8.4;8.9;0.0;0;2.7
BAS;201711040800;9.7;9.1;10.3;0.0;3;2.7
BAS;201711040900;11.4;10.7;11.8;0.0;26;2.4
BAS;201711041000;12.2;11.9;12.4;0.0;29;2.6
BAS;201711041100;13.4;12.7;14.0;0.0;2;2.5
BAS;201711041200;14.5;14.1;14.8;0.0;0;2.3
BAS;201711041300;15.3;15.0;15.6;0.0;0;2.3
BAS;201711041400;15.4;14.4;15.8;0.4;0;2.1
BAS;201711041500;14.0;13.7;14.3;0.8;0;1.9
BAS;201711041600;13.7;13.2;14.2;0.0;0;2.3
BAS;201711041700;13.2;12.5;13.5;0.0;0;1.6
BAS;201711041800;12.5;12.1;13.1;0.0;0;1.7
BAS;201711041900;12.4;12.2;12.6;0.0;0;2.5
BAS;201711042000;12.5;12.3;12.6;0.0;0;2.4
BAS;201711042100;12.0;11.8;12.1;0.0;0;2.2
BAS;201711042200;11.5;10.8;12.0;0.0;0;1.2
BAS;201711042300;10.8;10.2;11.9;0.0;0;1.1
BAS;201711050000;10.6;10.3;10.8;0.0;0;1.0
BAS;201711050100;10.7;10.5;10.9;0.2;0;1.0
BAS;201711050200;10.4;10.4;10.5;1.0;0;1.4
BAS;201711050300;10.4;10.2;10.4;1.4;0;1.2
BAS;201711050400;10.4;10.3;10.4;0.4;0;0.6
BAS;201711050500;10.4;10.3;10.5;0.5;0;0.7
BAS;201711050600;10.5;10.4;10.6;1.9;0;0.7
BAS;201711050700;10.6;10.6;10.7;3.1;0;0.7
BAS;201711050800;10.5;10.0;10.9;4.6;0;3.1
BAS;201711050900;9.2;8.2;9.9;1.2;0;3.6
BAS;201711051000;7.8;7.7;7.9;1.2;0;5.0
BAS;201711051100;7.8;7.7;8.1;0.4;0;4.5
BAS;201711051200;7.9;7.5;8.2;0.0;0;4.3
BAS;201711051300;7.6;7.6;7.7;0.0;0;3.8
BAS;201711051400;7.9;7.8;8.1;0.0;0;2.2
BAS;201711051500;7.6;7.3;7.9;0.0;0;2.5
BAS;201711051600;7.1;6.4;7.4;0.4;0;2.1
BAS;201711051700;5.8;5.7;6.1;0.4;0;3.4
BAS;201711051800;5.8;5.7;5.8;0.0;0;2.6
BAS;201711051900;5.9;5.8;6.0;0.1;0;3.0
BAS;201711052000;5.9;5.7;6.0;0.2;0;0.6
BAS;201711052100;5.7;5.6;5.8;0.4;0;1.3
BAS;201711052200;5.5;5.3;5.6;0.2;0;1.4
BAS;201711052300;5.3;5.3;5.3;0.0;0;1.2
BAS;201711060000;5.2;5.1;5.4;0.2;0;1.1
BAS;201711060100;5.1;5.0;5.2;0.2;0;1.1
BAS;201711060200;5.0;5.0;5.0;0.0;0;0.9
BAS;201711060300;5.0;4.9;5.0;0.2;0;1.3
BAS;201711060400;5.0;4.9;5.1;0.3;0;1.6
BAS;201711060500;4.9;4.8;5.0;0.7;0;2.5
BAS;201711060600;4.5;4.4;4.7;0.0;0;2.5
BAS;201711060700;4.3;4.2;4.4;0.0;0;2.3
BAS;201711060800;4.2;4.1;4.3;0.0;0;2.3
BAS;201711060900;4.6;4.4;4.7;0.0;0;2.4
BAS;201711061000;5.0;4.7;5.2;0.0;0;2.2
BAS;201711061100;5.5;5.3;5.7;0.0;0;2.2
BAS;201711061200;6.0;5.8;6.1;0.0;0;2.1
BAS;201711061300;6.1;6.0;6.2;0.0;0;2.8
BAS;201711061400;6.2;6.1;6.3;0.0;0;2.8
BAS;201711061500;6.0;5.9;6.0;0.0;0;2.5
BAS;201711061600;5.8;5.8;5.9;0.0;0;2.3
BAS;201711061700;5.7;5.6;5.8;0.0;0;2.2
BAS;201711061800;5.5;5.4;5.7;0.0;0;1.9
BAS;201711061900;5.7;5.6;5.8;0.0;0;2.0
BAS;201711062000;5.6;5.5;5.7;0.0;0;1.4
BAS;201711062100;5.4;5.3;5.5;0.0;0;1.7
BAS;201711062200;5.3;5.2;5.3;0.0;0;1.0
BAS;201711062300;5.0;4.9;5.2;0.0;0;1.4
BAS;201711070000;4.9;4.9;4.9;0.0;0;1.8
BAS;201711070100;4.7;4.6;4.9;0.0;0;1.8
BAS;201711070200;4.4;4.3;4.6;0.0;0;1.9
BAS;201711070300;4.0;3.9;4.2;0.0;0;1.5
BAS;201711070400;3.8;3.7;3.9;0.0;0;1.8
BAS;201711070500;3.7;3.7;3.8;0.0;0;1.5
BAS;201711070600;3.8;3.8;3.8;0.0;0;1.6
BAS;201711070700;3.8;3.8;3.9;0.0;0;1.4
BAS;201711070800;3.9;3.8;4.0;0.2;0;1.2
BAS;201711070900;4.0;4.0;4.1;0.0;0;1.4
BAS;201711071000;4.2;4.1;4.3;0.2;0;1.7
BAS;201711071100;4.4;4.3;4.5;0.1;0;2.1
BAS;201711071200;4.7;4.6;4.9;0.3;0;1.9
BAS;201711071300;5.0;4.8;5.1;0.1;0;1.8
BAS;201711071400;5.1;5.1;5.2;0.0;0;1.9
BAS;201711071500;5.3;5.3;5.4;0.0;0;1.4
BAS;201711071600;5.3;5.2;5.3;0.3;0;1.3
BAS;201711071700;5.2;5.1;5.2;0.6;0;1.6
BAS;201711071800;5.2;5.2;5.3;1.1;0;1.6
BAS;201711071900;5.2;5.1;5.3;0.0;0;1.8
BAS;201711072000;5.1;5.0;5.1;0.0;0;1.8
BAS;201711072100;5.1;5.0;5.1;0.0;0;1.4
BAS;201711072200;5.1;5.1;5.1;0.0;0;1.4
BAS;201711072300;5.1;5.0;5.2;0.4;0;0.7
BAS;201711080000;5.0;5.0;5.2;0.1;0;0.4
BAS;201711080100;5.1;5.0;5.2;0.0;0;0.8
BAS;201711080200;5.1;5.0;5.2;0.0;0;1.6
BAS;201711080300;5.1;5.0;5.2;0.8;0;1.6
BAS;201711080400;5.0;5.0;5.1;0.1;0;1.6
BAS;201711080500;5.1;5.0;5.1;0.0;0;1.1
BAS;201711080600;5.0;5.0;5.1;0.4;0;1.1
BAS;201711080700;5.0;5.0;5.0;0.2;0;1.8
BAS;201711080800;5.3;5.1;5.6;0.1;0;1.9
BAS;201711080900;5.7;5.6;5.8;0.0;0;1.9
BAS;201711081000;5.9;5.6;6.5;0.0;0;1.7
BAS;201711081100;6.4;6.3;6.5;0.0;0;1.5
BAS;201711081200;6.4;6.3;6.6;0.0;0;1.7
BAS;201711081300;6.4;6.4;6.6;0.0;0;1.5
BAS;201711081400;6.8;6.7;6.9;0.0;0;0.6
BAS;201711081500;6.7;6.6;6.9;0.0;0;0.8
BAS;201711081600;6.4;6.3;6.5;0.0;0;0.8
BAS;201711081700;6.3;6.1;6.4;0.0;0;1.5
BAS;201711081800;5.9;5.7;6.1;0.0;0;1.0
BAS;201711081900;5.6;5.4;5.8;0.0;0;1.2
BAS;201711082000;5.3;5.3;5.4;0.0;0;0.5
BAS;201711082100;5.3;5.2;5.3;0.0;0;0.8
BAS;201711082200;5.0;4.9;5.1;0.0;0;1.2
BAS;201711082300;4.9;4.8;5.0;0.0;0;0.7
BAS;201711090000;4.9;4.8;5.0;0.0;0;0.6
BAS;201711090100;4.8;4.7;4.9;0.0;0;0.5
BAS;201711090200;4.8;4.8;4.9;0.0;0;0.8
BAS;201711090300;4.9;4.8;4.9;0.0;0;0.8
BAS;201711090400;4.9;4.8;5.0;0.0;0;0.7
BAS;201711090500;4.8;4.7;4.8;0.0;0;0.9
BAS;201711090600;4.9;4.8;4.9;0.0;0;1.1
BAS;201711090700;4.9;4.8;4.9;0.0;0;1.3
BAS;201711090800;5.1;5.0;5.1;0.0;0;1.3
BAS;201711090900;5.2;5.0;5.4;0.0;0;1.4
BAS;201711091000;5.3;5.2;5.4;0.0;0;0.8
BAS;201711091100;5.4;5.2;5.5;0.0;0;0.9
BAS;201711091200;5.7;5.5;5.8;0.0;0;1.0
BAS;201711091300;5.7;5.5;5.8;0.0;0;1.3
BAS;201711091400;5.8;5.8;5.9;0.1;0;1.2
BAS;201711091500;6.0;5.9;6.0;0.1;0;1.4
BAS;201711091600;5.9;5.8;5.9;0.0;0;1.6
BAS;201711091700;5.9;5.8;5.9;0.0;0;1.5
BAS;201711091800;6.0;5.8;6.1;0.0;0;1.2
BAS;201711091900;6.0;5.9;6.0;0.1;0;1.5
BAS;201711092000;5.8;5.7;5.9;0.1;0;1.1
BAS;201711092100;5.9;5.8;6.1;0.0;0;0.5
BAS;201711092200;5.9;5.8;6.0;0.0;0;0.4
BAS;201711092300;5.8;5.6;5.9;0.0;0;0.5
BAS;201711100000;5.8;5.7;5.9;0.0;0;0.9
BAS;201711100100;5.7;5.6;5.8;0.0;0;1.3
BAS;201711100200;5.4;5.4;5.5;0.0;0;3.0
BAS;201711100300;5.4;5.3;5.5;0.0;0;1.5
BAS;201711100400;5.1;4.7;5.3;0.0;0;1.4
BAS;201711100500;4.8;4.5;5.0;0.0;0;1.3
BAS;201711100600;4.4;4.0;4.8;0.0;0;1.2
